
Data Report
2024-05-06 10:24:08
Location, 1, Y16134

Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status
2024-03-11 09:00:00,+053338,+000026,+16.6,+025.8,068,623,+031.9,031,00000
2024-03-11 10:00:00,+000016,+000013,+16.6,+027.5,059,623,+035.8,023,00000
2024-03-11 11:00:00,+000016,+000018,+16.6,+028.9,052,623,+038.0,019,00000
2024-03-11 14:00:00,+099999,+000031,+16.0,+031.3,041,621,+032.4,024,00384
2024-03-11 15:00:00,+065001,+000007,+16.6,+031.6,039,620,+036.4,019,00000
2024-03-11 16:00:00,+000017,+000019,+16.6,+031.7,037,620,+040.0,015,00000
2024-03-11 17:00:00,+000016,+000019,+16.6,+030.9,037,620,+040.4,014,00000
2024-03-11 18:00:00,+000019,+000018,+16.7,+029.2,043,621,+037.4,017,00000
2024-03-11 19:00:00,+000019,+000021,+16.6,+027.9,049,621,+035.5,020,00000
2024-03-11 20:00:00,+000018,+000022,+16.6,+026.5,054,622,+035.3,021,00000
2024-03-11 21:00:00,+000020,+000023,+16.6,+025.6,057,622,+034.7,022,00000
2024-03-11 22:00:00,+000028,+000023,+16.6,+025.2,059,622,+034.2,022,00000
2024-03-11 23:00:00,+000022,+000018,+16.6,+024.8,060,623,+033.9,023,00000
2024-03-12 00:00:00,+000021,+000019,+16.6,+024.3,062,622,+033.5,023,00000
2024-03-12 01:00:00,+000021,+000019,+16.6,+023.6,065,622,+033.2,024,00000
2024-03-12 02:00:00,+000014,+000017,+16.6,+023.2,064,622,+033.1,023,00000
2024-03-12 03:00:00,+000009,+000012,+16.7,+022.7,063,622,+032.6,023,00000
2024-03-12 04:00:00,+000015,+000011,+16.6,+022.4,063,622,+032.4,022,00000
2024-03-12 05:00:00,+000016,+000028,+16.6,+021.7,068,622,+031.8,024,00000
2024-03-12 06:00:00,+000035,+000038,+16.6,+021.2,072,622,+031.6,025,00000
2024-03-12 07:00:00,+000023,+000017,+16.6,+022.8,064,623,+032.9,023,00000
2024-03-12 08:00:00,+000015,+000015,+16.6,+024.7,059,623,+035.3,020,00000
2024-03-12 09:00:00,+000016,+000018,+16.6,+026.9,052,623,+037.6,018,00000
2024-03-12 10:00:00,+000017,+000014,+16.6,+029.0,043,623,+039.0,015,00000
2024-03-12 11:00:00,+000018,+000015,+16.6,+030.4,038,623,+040.6,014,00000
2024-03-12 12:00:00,+000016,+000018,+16.6,+031.2,036,622,+041.0,013,00000
2024-03-12 13:00:00,+000021,+000017,+16.6,+032.4,033,622,+041.6,012,00000
2024-03-12 14:00:00,+000015,+000015,+16.6,+032.6,032,621,+042.6,011,00000
2024-03-12 15:00:00,+000015,+000016,+16.6,+033.1,029,621,+043.1,010,00000
2024-03-12 16:00:00,+000014,+000014,+16.6,+032.7,030,621,+043.1,011,00000
2024-03-12 17:00:00,+000018,+000016,+16.6,+031.7,033,621,+042.1,012,00000
2024-03-12 18:00:00,+000015,+000024,+16.6,+030.2,035,621,+039.6,013,00000
2024-03-12 19:00:00,+000024,+000025,+16.6,+028.7,040,621,+037.6,015,00000
2024-03-12 20:00:00,+000026,+000025,+16.6,+027.8,048,622,+036.9,018,00000
2024-03-12 21:00:00,+000028,+000027,+16.6,+026.7,051,622,+036.0,019,00000
2024-03-12 22:00:00,+000024,+000026,+16.6,+025.6,055,622,+034.9,020,00000
2024-03-12 23:00:00,+000023,+000022,+16.6,+025.0,057,622,+035.2,020,00000
2024-03-13 00:00:00,+000021,+000021,+16.6,+024.8,058,622,+035.2,020,00000
2024-03-13 01:00:00,+000018,+000018,+16.6,+024.2,060,622,+034.4,021,00000
2024-03-13 02:00:00,+000013,+000013,+16.7,+023.8,062,622,+034.0,022,00000
2024-03-13 03:00:00,+000015,+000015,+16.7,+023.4,064,622,+033.4,023,00000
2024-03-13 04:00:00,+000013,+000015,+16.6,+023.1,066,622,+033.0,024,00000
2024-03-13 05:00:00,+000021,+000022,+16.6,+022.2,069,622,+032.5,024,00000
2024-03-13 06:00:00,+000021,+000025,+16.6,+021.9,077,623,+032.2,027,00000
2024-03-13 07:00:00,+000019,+000016,+16.6,+022.7,075,623,+032.9,027,00000
2024-03-13 08:00:00,+000018,+000017,+16.6,+024.6,069,623,+035.4,023,00000
2024-03-13 09:00:00,+000014,+000017,+16.6,+026.9,059,623,+038.0,020,00000
2024-03-13 10:00:00,+000019,+000019,+16.6,+029.0,052,623,+039.7,018,00000
2024-03-13 11:00:00,+000019,+000022,+16.6,+030.7,045,622,+041.1,016,00000
2024-03-13 12:00:00,+000022,+000018,+16.6,+031.5,041,622,+041.5,015,00000
2024-03-13 13:00:00,+000014,+000010,+16.6,+032.0,037,621,+041.7,014,00000
2024-03-13 14:00:00,+000012,+000013,+16.6,+033.3,033,620,+042.6,012,00000
2024-03-13 15:00:00,+000011,+000014,+16.6,+033.1,032,620,+043.2,011,00000
2024-03-13 16:00:00,+000014,+000014,+16.6,+033.1,030,620,+043.2,010,00000
2024-03-13 17:00:00,+000014,+000019,+16.7,+032.5,031,620,+042.3,011,00000
2024-03-13 18:00:00,+000020,+000023,+16.6,+030.9,035,620,+040.4,013,00000
2024-03-13 19:00:00,+000024,+000019,+16.6,+029.4,044,621,+038.1,017,00000
2024-03-13 20:00:00,+000023,+000025,+16.6,+028.6,049,621,+037.5,019,00000
2024-03-13 21:00:00,+000018,+000010,+16.7,+027.3,054,622,+036.2,021,00000
2024-03-13 22:00:00,+000014,+000015,+16.6,+026.5,056,622,+035.6,021,00000
2024-03-13 23:00:00,+000012,+000015,+16.6,+025.9,058,622,+035.3,021,00000
2024-03-14 00:00:00,+000018,+000013,+16.7,+024.9,066,622,+034.4,024,00000
2024-03-14 01:00:00,+000011,+000014,+16.7,+022.3,085,622,+032.1,031,00000
2024-03-14 02:00:00,+000003,+000005,+16.6,+021.7,089,621,+030.9,033,00000
2024-03-14 03:00:00,+000007,+000006,+16.6,+021.7,089,621,+031.8,032,00000
2024-03-14 04:00:00,+000006,+000008,+16.7,+021.4,087,621,+031.1,031,00000
2024-03-14 05:00:00,+000008,+000011,+16.6,+021.3,086,621,+031.0,031,00000
2024-03-14 06:00:00,+000010,+000009,+16.6,+021.1,089,621,+031.0,031,00000
2024-03-14 07:00:00,+000007,+000011,+16.6,+022.2,084,622,+031.8,030,00000
2024-03-14 08:00:00,+000016,+000005,+16.6,+023.8,079,622,+033.8,028,00000
2024-03-14 09:00:00,+000010,+000019,+16.6,+025.2,072,623,+036.1,024,00000
2024-03-14 10:00:00,+000018,+000014,+16.6,+026.8,065,623,+037.7,022,00000
2024-03-14 11:00:00,+000013,+000014,+16.6,+028.6,057,622,+038.8,020,00000
2024-03-14 12:00:00,+000014,+000012,+16.6,+029.8,052,621,+039.6,019,00000
2024-03-14 13:00:00,+000018,+000012,+16.7,+030.3,048,621,+039.9,018,00000
2024-03-14 14:00:00,+000013,+000014,+16.6,+031.0,045,620,+040.2,017,00000
2024-03-14 15:00:00,+000015,+000014,+16.6,+031.5,039,620,+040.9,014,00000
2024-03-14 16:00:00,+000007,+000011,+16.6,+031.2,038,619,+040.6,014,00000
2024-03-14 17:00:00,+000015,+000016,+16.6,+030.5,040,620,+040.2,015,00000
2024-03-14 18:00:00,+000017,+000019,+16.7,+028.8,045,620,+038.4,017,00000
2024-03-14 19:00:00,+000021,+000026,+16.6,+027.3,051,620,+036.8,019,00000
2024-03-14 20:00:00,+000027,+000023,+16.6,+026.4,054,620,+035.7,020,00000
2024-03-14 21:00:00,+000026,+000030,+16.6,+025.4,059,621,+034.7,022,00000
2024-03-14 22:00:00,+000033,+000030,+16.6,+024.6,061,621,+033.9,023,00000
2024-03-14 23:00:00,+000023,+000023,+16.6,+024.0,062,621,+033.0,023,00000
2024-03-15 00:00:00,+000017,+000009,+16.6,+023.7,062,621,+032.4,024,00000
2024-03-15 01:00:00,+000015,+000017,+16.6,+023.3,063,621,+032.3,024,00000
2024-03-15 02:00:00,+000018,+000015,+16.7,+022.4,079,620,+031.7,029,00000
2024-03-15 03:00:00,+000014,+000012,+16.7,+022.0,087,621,+031.1,033,00000
2024-03-15 04:00:00,+000010,+000013,+16.6,+022.3,086,621,+031.4,033,00000
2024-03-15 05:00:00,+000012,+000018,+16.6,+022.3,085,621,+031.6,031,00000
2024-03-15 06:00:00,+000020,+000022,+16.6,+022.2,084,621,+031.8,030,00000
2024-03-15 07:00:00,+000020,+000019,+16.6,+022.2,083,622,+032.0,030,00000
2024-03-15 08:00:00,+000017,+000020,+16.6,+023.2,079,622,+032.5,029,00000
2024-03-15 09:00:00,+000014,+000012,+16.6,+024.6,073,623,+033.8,027,00000
2024-03-15 10:00:00,+000017,+000015,+16.6,+026.1,065,622,+035.6,024,00000
2024-03-15 11:00:00,+000012,+000018,+16.6,+028.4,053,622,+037.4,020,00000
2024-03-15 12:00:00,+000016,+000011,+16.6,+029.4,046,621,+038.0,018,00000
2024-03-15 13:00:00,+000011,+000012,+16.6,+030.3,040,620,+038.6,016,00000
2024-03-15 14:00:00,+000014,+000014,+16.6,+031.0,036,620,+039.6,014,00000
2024-03-15 15:00:00,+000014,+000014,+16.6,+031.0,034,620,+039.9,013,00000
2024-03-15 16:00:00,+000015,+000015,+16.6,+030.9,035,620,+040.0,013,00000
2024-03-15 17:00:00,+000016,+000016,+16.6,+030.4,037,620,+039.9,014,00000
2024-03-15 18:00:00,+000018,+000020,+16.6,+028.8,042,620,+038.0,016,00000
2024-03-15 19:00:00,+000024,+000025,+16.6,+027.5,046,620,+036.5,017,00000
2024-03-15 20:00:00,+000024,+000027,+16.6,+026.5,050,621,+035.8,018,00000
2024-03-15 21:00:00,+000023,+000030,+16.6,+025.8,053,621,+035.2,020,00000
2024-03-15 22:00:00,+000029,+000026,+16.6,+025.3,055,621,+034.4,021,00000
2024-03-15 23:00:00,+000028,+000025,+16.6,+024.5,058,622,+033.6,022,00000
2024-03-16 00:00:00,+000021,+000030,+16.6,+023.4,063,621,+033.1,023,00000
2024-03-16 01:00:00,+000026,+000023,+16.6,+022.7,066,621,+032.6,024,00000
2024-03-16 02:00:00,+000024,+000023,+16.6,+022.3,068,621,+032.2,024,00000
2024-03-16 03:00:00,+000022,+000030,+16.6,+021.8,072,621,+031.9,025,00000
2024-03-16 04:00:00,+000031,+000028,+16.6,+021.4,080,621,+031.0,029,00000
2024-03-16 05:00:00,+000025,+000019,+16.6,+021.1,087,621,+030.8,031,00000
2024-03-16 06:00:00,+000020,+000020,+16.6,+021.1,088,621,+030.9,032,00000
2024-03-16 07:00:00,+000020,+000025,+16.6,+021.7,085,622,+031.4,030,00000
2024-03-16 08:00:00,+000024,+000021,+16.6,+022.8,077,622,+032.9,027,00000
2024-03-16 09:00:00,+000016,+000014,+16.6,+024.0,071,623,+034.4,024,00000
2024-03-16 10:00:00,+000015,+000014,+16.6,+026.4,059,623,+037.0,020,00000
2024-03-16 11:00:00,+000019,+000018,+16.6,+027.7,050,622,+038.6,017,00000
2024-03-16 12:00:00,+000017,+000014,+16.6,+029.3,044,621,+039.3,016,00000
2024-03-16 13:00:00,+000015,+000017,+16.6,+030.6,036,620,+040.2,013,00000
2024-03-16 14:00:00,+000017,+000014,+16.6,+031.1,034,620,+041.1,012,00000
2024-03-16 15:00:00,+000012,+000011,+16.6,+031.3,033,620,+041.7,012,00000
2024-03-16 16:00:00,+000012,+000015,+16.6,+031.4,033,619,+041.9,011,00000
2024-03-16 17:00:00,+000015,+000016,+16.6,+030.8,034,619,+041.0,012,00000
2024-03-16 18:00:00,+000015,+000022,+16.7,+029.4,036,620,+039.4,013,00000
2024-03-16 19:00:00,+000021,+000025,+16.6,+027.8,041,620,+038.0,015,00000
2024-03-16 20:00:00,+000025,+000031,+16.6,+026.9,046,621,+037.2,016,00000
2024-03-16 21:00:00,+000041,+000042,+16.6,+026.2,050,621,+036.5,017,00000
2024-03-16 22:00:00,+000043,+000042,+16.6,+025.7,052,622,+035.9,018,00000
2024-03-16 23:00:00,+000037,+000032,+16.6,+025.0,054,622,+035.5,019,00000
2024-03-17 00:00:00,+000029,+000032,+16.6,+024.2,056,621,+035.2,019,00000
2024-03-17 01:00:00,+000031,+000027,+16.6,+023.4,057,621,+034.6,019,00000
2024-03-17 02:00:00,+000018,+000017,+16.6,+023.2,058,620,+034.0,020,00000
2024-03-17 03:00:00,+000019,+000015,+16.6,+022.9,059,620,+033.6,020,00000
2024-03-17 04:00:00,+000015,+000018,+16.6,+022.2,062,621,+033.7,020,00000
2024-03-17 05:00:00,+000022,+000021,+16.6,+021.7,066,621,+033.6,021,00000
2024-03-17 06:00:00,+000018,+000014,+16.6,+021.6,066,621,+033.1,022,00000
2024-03-17 07:00:00,+000013,+000012,+16.6,+022.9,068,622,+034.1,023,00000
2024-03-17 08:00:00,+000005,+000007,+16.6,+025.4,060,622,+037.0,020,00000
2024-03-17 09:00:00,+000010,+000014,+16.6,+028.2,050,622,+040.0,016,00000
2024-03-17 10:00:00,+000015,+000015,+16.6,+029.7,045,621,+041.7,014,00000
2024-03-17 11:00:00,+000016,+000015,+16.6,+031.3,040,621,+042.4,013,00000
2024-03-17 12:00:00,+000017,+000014,+16.6,+032.8,032,620,+043.1,011,00000
2024-03-17 13:00:00,+000009,+000010,+16.6,+033.7,026,619,+043.6,009,00000
2024-03-17 14:00:00,+000012,+000012,+16.6,+034.1,024,619,+044.3,008,00000
2024-03-17 15:00:00,+000007,+000006,+16.7,+033.9,020,618,+044.2,007,00000
2024-03-17 16:00:00,+000005,+000009,+16.6,+033.8,018,618,+044.2,006,00000
2024-03-17 17:00:00,+000007,+000009,+16.6,+033.1,023,618,+043.6,008,00000
2024-03-17 18:00:00,+000013,+000013,+16.7,+031.3,029,619,+041.6,010,00000
2024-03-17 19:00:00,+000018,+000025,+16.6,+029.7,034,619,+039.5,012,00000
2024-03-17 20:00:00,+000029,+000028,+16.6,+028.3,038,620,+038.1,014,00000
2024-03-17 21:00:00,+000031,+000029,+16.6,+027.7,041,620,+037.2,015,00000
2024-03-17 22:00:00,+000023,+000028,+16.6,+026.9,042,621,+036.6,015,00000
2024-03-17 23:00:00,+000024,+000023,+16.6,+025.9,064,621,+035.9,023,00000
2024-03-18 00:00:00,+000016,+000011,+16.7,+025.1,078,621,+034.8,028,00000
2024-03-18 01:00:00,+000012,+000013,+16.7,+024.2,080,620,+033.8,029,00000
2024-03-18 02:00:00,+000009,+000011,+16.6,+024.0,081,620,+033.6,029,00000
2024-03-18 03:00:00,+000011,+000010,+16.6,+023.4,083,620,+033.4,030,00000
2024-03-18 04:00:00,+000013,+000012,+16.7,+023.1,085,620,+033.1,030,00000
2024-03-18 05:00:00,+000014,+000017,+16.6,+022.9,086,620,+032.9,030,00000
2024-03-18 06:00:00,+000024,+000025,+16.6,+022.7,087,620,+032.6,031,00000
2024-03-18 07:00:00,+000022,+000019,+16.6,+023.3,084,621,+032.9,030,00000
2024-03-18 08:00:00,+000020,+000020,+16.6,+024.5,077,621,+034.5,027,00000
2024-03-18 09:00:00,+000012,+000013,+16.6,+027.0,065,621,+037.2,023,00000
2024-03-18 10:00:00,+000017,+000010,+16.6,+028.4,057,621,+037.3,021,00000
2024-03-18 11:00:00,+000017,+000021,+16.6,+029.9,048,620,+040.0,017,00000
2024-03-18 12:00:00,+000014,+000016,+16.6,+031.8,041,620,+041.3,015,00000
2024-03-18 13:00:00,+000015,+000015,+16.6,+032.4,038,619,+042.6,013,00000
2024-03-18 14:00:00,+000014,+000017,+16.6,+033.1,034,618,+043.4,012,00000
2024-03-18 15:00:00,+000015,+000016,+16.6,+033.5,030,617,+044.2,010,00000
2024-03-18 16:00:00,+000015,+000018,+16.6,+033.2,030,617,+044.1,010,00000
2024-03-18 17:00:00,+000018,+000014,+16.7,+032.3,031,618,+042.7,011,00000
2024-03-18 18:00:00,+000016,+000020,+16.7,+030.6,036,618,+040.5,013,00000
2024-03-18 19:00:00,+000021,+000021,+16.6,+029.4,043,619,+038.7,016,00000
2024-03-18 20:00:00,+000023,+000019,+16.6,+028.9,044,619,+037.6,017,00000
2024-03-18 21:00:00,+000021,+000020,+16.6,+028.2,051,619,+037.1,020,00000
2024-03-18 22:00:00,+000021,+000017,+16.7,+027.3,057,620,+036.1,022,00000
2024-03-18 23:00:00,+000015,+000013,+16.6,+025.7,071,620,+035.3,026,00000
2024-03-19 00:00:00,+000007,+000011,+16.7,+024.6,079,620,+034.2,029,00000
2024-03-19 01:00:00,+000007,+000010,+16.7,+024.0,082,619,+033.5,030,00000
2024-03-19 02:00:00,+000008,+000009,+16.7,+023.5,083,619,+033.0,030,00000
2024-03-19 03:00:00,+000007,+000011,+16.7,+023.3,084,619,+032.6,031,00000
2024-03-19 04:00:00,+000010,+000012,+16.6,+023.2,084,619,+032.8,031,00000
2024-03-19 05:00:00,+000012,+000014,+16.6,+023.1,084,619,+033.0,030,00000
2024-03-19 06:00:00,+000016,+000022,+16.6,+023.1,084,620,+033.1,030,00000
2024-03-19 07:00:00,+000021,+000022,+16.6,+023.5,082,620,+033.3,029,00000
2024-03-19 08:00:00,+000021,+000010,+16.6,+025.6,071,620,+035.6,025,00000
2024-03-19 09:00:00,+000010,+000009,+16.6,+026.8,064,620,+037.1,022,00000
2024-03-19 10:00:00,+000013,+000017,+16.6,+028.5,056,620,+038.8,020,00000
2024-03-19 11:00:00,+000018,+000017,+16.6,+029.4,051,620,+039.3,018,00000
2024-03-19 12:00:00,+000016,+000020,+16.6,+030.9,045,619,+040.1,017,00000
2024-03-19 13:00:00,+000016,+000011,+16.6,+032.2,037,618,+040.7,014,00000
2024-03-19 14:00:00,+000013,+000016,+16.6,+032.8,034,618,+042.1,013,00000
2024-03-19 15:00:00,+000013,+000012,+16.6,+033.0,034,617,+042.9,012,00000
2024-03-19 16:00:00,+000013,+000018,+16.6,+032.8,034,617,+043.0,012,00000
2024-03-19 17:00:00,+000019,+000019,+16.6,+032.0,032,617,+041.5,012,00000
2024-03-19 18:00:00,+000021,+000021,+16.6,+030.7,034,618,+039.7,013,00000
2024-03-19 19:00:00,+000023,+000029,+16.6,+029.5,036,618,+038.4,014,00000
2024-03-19 20:00:00,+000030,+000025,+16.6,+028.6,046,619,+037.3,018,00000
2024-03-19 21:00:00,+000021,+000023,+16.7,+027.4,057,620,+036.0,022,00000
2024-03-19 22:00:00,+000022,+000018,+16.6,+026.9,061,620,+035.5,023,00000
2024-03-19 23:00:00,+000017,+000013,+16.6,+026.2,063,620,+035.3,024,00000
2024-03-20 00:00:00,+000018,+000016,+16.6,+026.0,062,620,+035.3,023,00000
2024-03-20 01:00:00,+000012,+000012,+16.7,+025.8,062,619,+035.3,023,00000
2024-03-20 02:00:00,+000016,+000014,+16.7,+024.4,074,619,+034.2,027,00000
2024-03-20 03:00:00,+000014,+000012,+16.7,+023.5,081,619,+033.1,030,00000
2024-03-20 04:00:00,+000011,+000014,+16.7,+023.1,086,619,+032.4,032,00000
2024-03-20 05:00:00,+000015,+000007,+16.6,+023.2,084,619,+032.5,031,00000
2024-03-20 06:00:00,+000016,+000017,+16.6,+023.1,084,619,+032.6,030,00000
2024-03-20 07:00:00,+000019,+000024,+16.6,+023.3,084,620,+032.9,030,00000
2024-03-20 08:00:00,+000025,+000020,+16.6,+024.3,079,620,+033.6,029,00000
2024-03-20 09:00:00,+000018,+000018,+16.6,+026.1,069,621,+035.6,025,00000
2024-03-20 10:00:00,+000015,+000018,+16.6,+028.0,058,620,+037.6,021,00000
2024-03-20 11:00:00,+000011,+000013,+16.6,+029.8,051,620,+039.3,019,00000
2024-03-20 12:00:00,+000011,+000015,+16.6,+031.1,044,620,+040.5,016,00000
2024-03-20 13:00:00,+000020,+000014,+16.6,+031.9,039,619,+041.5,014,00000
2024-03-20 14:00:00,+000016,+000014,+16.6,+032.7,036,618,+042.5,013,00000
2024-03-20 15:00:00,+000014,+000011,+16.7,+033.1,031,618,+043.2,011,00000
2024-03-20 16:00:00,+000012,+000011,+16.6,+033.0,029,618,+043.3,010,00000
2024-03-20 17:00:00,+000008,+000020,+16.6,+032.1,031,618,+042.4,011,00000
2024-03-20 18:00:00,+000020,+000021,+16.7,+030.3,038,618,+039.8,014,00000
2024-03-20 19:00:00,+000026,+000025,+16.6,+029.0,043,618,+038.1,016,00000
2024-03-20 20:00:00,+000023,+000026,+16.6,+027.9,051,619,+037.5,019,00000
2024-03-20 21:00:00,+000022,+000021,+16.6,+026.5,060,620,+036.4,022,00000
2024-03-20 22:00:00,+000013,+000011,+16.6,+025.6,066,620,+035.2,024,00000
2024-03-20 23:00:00,+000013,+000016,+16.6,+025.5,068,620,+035.0,025,00000
2024-03-21 00:00:00,+000014,+000013,+16.6,+025.0,072,620,+034.8,026,00000
2024-03-21 01:00:00,+000015,+000012,+16.6,+024.2,078,620,+034.3,028,00000
2024-03-21 02:00:00,+000011,+000009,+16.6,+024.0,081,619,+034.0,029,00000
2024-03-21 03:00:00,+000008,+000009,+16.7,+023.7,083,619,+033.8,029,00000
2024-03-21 04:00:00,+000008,+000007,+16.7,+023.3,084,619,+033.6,029,00000
2024-03-21 05:00:00,+000006,+000010,+16.7,+023.1,085,619,+033.4,030,00000
2024-03-21 06:00:00,+000009,+000012,+16.6,+022.9,085,620,+033.0,030,00000
2024-03-21 07:00:00,+000016,+000019,+16.6,+023.7,082,620,+033.7,029,00000
2024-03-21 08:00:00,+000013,+000015,+16.6,+024.8,076,621,+035.2,026,00000
2024-03-21 09:00:00,+000010,+000006,+16.6,+026.9,064,621,+036.9,022,00000
2024-03-21 10:00:00,+000009,+000008,+16.6,+029.2,047,621,+039.6,016,00000
2024-03-21 11:00:00,+000009,+000015,+16.6,+030.6,039,620,+040.9,014,00000
2024-03-21 12:00:00,+000015,+000015,+16.6,+031.9,036,620,+041.7,013,00000
2024-03-21 13:00:00,+000013,+000015,+16.6,+032.4,035,619,+042.6,012,00000
2024-03-21 14:00:00,+000016,+000014,+16.7,+032.9,033,618,+043.3,012,00000
2024-03-21 15:00:00,+000016,+000019,+16.6,+033.9,030,618,+044.3,011,00000
2024-03-21 16:00:00,+099999,+099999,+07.9,+033.0,030,618,+043.9,011,00384
2024-03-21 17:00:00,+099999,+000022,+16.7,+032.3,031,618,+041.3,012,00128
2024-03-21 18:00:00,+008346,+000014,+16.6,+030.7,033,618,+038.9,013,00000
2024-03-21 19:00:00,+000020,+000030,+16.6,+029.3,036,618,+038.3,014,00000
2024-03-21 20:00:00,+000032,+000033,+16.6,+028.3,043,619,+037.9,016,00000
2024-03-21 21:00:00,+000033,+000033,+16.6,+027.3,047,619,+037.1,017,00000
2024-03-21 22:00:00,+000030,+000027,+16.6,+026.6,051,620,+036.4,018,00000
2024-03-21 23:00:00,+000028,+000026,+16.6,+025.9,054,619,+035.9,019,00000
2024-03-22 00:00:00,+000020,+000018,+16.6,+025.4,058,619,+035.4,021,00000
2024-03-22 01:00:00,+000018,+000018,+16.6,+025.0,064,619,+035.2,023,00000
2024-03-22 02:00:00,+000017,+000013,+16.7,+023.7,079,619,+034.0,028,00000
2024-03-22 03:00:00,+000012,+000013,+16.7,+023.4,084,619,+033.2,030,00000
2024-03-22 04:00:00,+000011,+000012,+16.6,+023.5,083,619,+033.7,029,00000
2024-03-22 05:00:00,+000018,+000015,+16.6,+023.1,084,619,+033.5,029,00000
2024-03-22 06:00:00,+000017,+000015,+16.6,+023.1,083,619,+033.5,028,00000
2024-03-22 07:00:00,+000015,+000019,+16.6,+023.6,081,620,+034.3,028,00000
2024-03-22 08:00:00,+000014,+000006,+16.6,+025.0,074,620,+035.5,026,00000
2024-03-22 09:00:00,+000007,+000009,+16.6,+027.3,061,620,+038.2,021,00000
2024-03-22 10:00:00,+000012,+000019,+16.6,+029.3,051,619,+040.1,017,00000
2024-03-22 11:00:00,+000014,+000019,+16.6,+031.4,041,619,+041.8,015,00000
2024-03-22 12:00:00,+000018,+000020,+16.6,+033.1,034,618,+043.1,012,00000
2024-03-22 13:00:00,+000019,+000018,+16.6,+033.6,029,617,+043.5,010,00000
2024-03-22 14:00:00,+000014,+000017,+16.6,+034.3,027,616,+044.2,010,00000
2024-03-22 15:00:00,+000014,+000013,+16.6,+034.3,025,616,+044.5,008,00000
2024-03-22 16:00:00,+000013,+000011,+16.6,+033.8,025,616,+044.5,009,00000
2024-03-22 17:00:00,+000010,+000013,+16.6,+033.0,030,616,+043.6,010,00000
2024-03-22 18:00:00,+000016,+000021,+16.7,+031.3,032,616,+041.3,011,00000
2024-03-22 19:00:00,+000023,+000030,+16.6,+029.9,040,617,+039.3,015,00000
2024-03-22 20:00:00,+000027,+000028,+16.6,+028.9,049,618,+037.9,019,00000
2024-03-22 21:00:00,+000025,+000020,+16.6,+027.7,054,618,+036.9,020,00000
2024-03-22 22:00:00,+000015,+000015,+16.6,+027.3,056,619,+036.5,021,00000
2024-03-22 23:00:00,+000018,+000017,+16.6,+026.7,058,619,+036.6,021,00000
2024-03-23 00:00:00,+000012,+000014,+16.6,+026.4,059,618,+036.5,021,00000
2024-03-23 01:00:00,+000015,+000016,+16.7,+025.2,073,618,+035.8,025,00000
2024-03-23 02:00:00,+000013,+000012,+16.7,+024.2,081,618,+034.4,028,00000
2024-03-23 03:00:00,+000012,+000010,+16.6,+024.1,082,618,+034.4,029,00000
2024-03-23 04:00:00,+000011,+000009,+16.6,+024.1,082,618,+034.5,029,00000
2024-03-23 05:00:00,+000011,+000014,+16.6,+023.8,083,618,+034.5,028,00000
2024-03-23 06:00:00,+000018,+000018,+16.6,+023.7,084,618,+034.2,029,00000
2024-03-23 07:00:00,+000019,+000019,+16.6,+023.9,082,619,+034.3,028,00000
2024-03-23 08:00:00,+000015,+000010,+16.6,+025.4,074,619,+035.6,026,00000
2024-03-23 09:00:00,+000012,+000008,+16.6,+026.8,067,619,+037.7,022,00000
2024-03-23 10:00:00,+000015,+000017,+16.6,+028.7,059,619,+039.8,019,00000
2024-03-23 11:00:00,+000021,+000026,+16.6,+030.9,049,618,+042.1,017,00000
2024-03-23 12:00:00,+000023,+000024,+16.6,+032.3,043,618,+043.2,015,00000
2024-03-23 13:00:00,+000019,+000020,+16.6,+033.4,038,617,+044.0,013,00000
2024-03-23 14:00:00,+000021,+000017,+16.6,+034.1,035,616,+044.9,012,00000
2024-03-23 15:00:00,+000016,+000018,+16.6,+034.0,034,616,+045.5,011,00000
2024-03-23 16:00:00,+000018,+000012,+16.7,+032.4,039,616,+043.8,013,00000
2024-03-23 17:00:00,+000016,+000013,+16.7,+031.5,042,616,+042.1,015,00000
2024-03-23 18:00:00,+000019,+000020,+16.6,+028.3,056,617,+040.2,018,00000
2024-03-23 19:00:00,+000017,+000024,+16.6,+027.0,063,617,+038.5,021,00000
2024-03-23 20:00:00,+000027,+000031,+16.6,+026.7,066,618,+038.3,021,00000
2024-03-23 21:00:00,+000035,+000035,+16.6,+025.8,069,619,+037.4,023,00000
2024-03-23 22:00:00,+000025,+000020,+16.6,+024.5,076,619,+035.8,025,00000
2024-03-23 23:00:00,+000016,+000011,+16.7,+023.6,082,619,+033.8,029,00000
2024-03-24 00:00:00,+000016,+000018,+16.6,+023.9,083,619,+034.2,029,00000
2024-03-24 01:00:00,+000021,+000019,+16.6,+023.7,084,619,+034.8,028,00000
2024-03-24 02:00:00,+000020,+000011,+16.6,+022.7,084,619,+034.4,027,00000
2024-03-24 03:00:00,+000007,+000009,+16.7,+022.5,086,619,+034.1,028,00000
2024-03-24 04:00:00,+000010,+000011,+16.6,+023.3,084,619,+035.1,027,00000
2024-03-24 05:00:00,+000012,+000009,+16.7,+023.5,084,619,+035.0,027,00000
2024-03-24 06:00:00,+000010,+000015,+16.6,+023.6,084,619,+035.0,028,00000
